gene_name.GENEID,gene_name.GENENAME,MUT_12DPA_R1,MUT_12DPA_R2,MUT_12DPA_R3,WT_12DPA_R1,WT_12DPA_R2,MUT_14DPA_R1,MUT_14DPA_R2,MUT_14DPA_R3,WT_14DPA_R1,WT_14DPA_R2
ENSMUSG00000036913,Trim67,1,3,5,4,1,0,4,2,1,5
ENSMUSG00000036915,Kirrel2,3,4,11,1,2,0,4,5,0,7
ENSMUSG00000036916,Zfp280c,978,774,929,772,744,858.03,1119,938.86,866,1436
ENSMUSG00000036918,Ttc7,9821,9782.79,11190,6072,5751,11322.79,11714,8482,4444,6586.92
ENSMUSG00000036921,4930549C01Rik,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000036923,Stox1,17,21,18,11,11,15,6,19,17,30
ENSMUSG00000036924,Cst13,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036925,Spt1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036928,Stag3,214,97,145,59,129,48,90,26,112,124
ENSMUSG00000036931,Nfkbid,94,88,240,62,56,77,125,97,59,74
ENSMUSG00000036932,Aifm1,1029,864,1154,631,747,687,751,554,549,1032
ENSMUSG00000036934,4921524J17Rik,490,355,477,482,371.99,428,695,469.19,375,667.95
ENSMUSG00000036938,Try5,0,0,2,0,0,0,0,0,0,0
ENSMUSG00000036940,Kdm1a,5019,4541,4576,4600,3796.2,3757,5625.08,4289,3405.01,4790
ENSMUSG00000036941,Elac1,884,872,1116.19,535,672,1160,1084,854,495,852
ENSMUSG00000036943,Rab8b,7138.42,6390.75,6550.39,4760.06,3826,5985.03,8880.19,6523.77,4259.6,6163.46
ENSMUSG00000036944,Tmem71,16,9,24,12,5,14,31,7,23,18
ENSMUSG00000036948,BC037034,973,812,995,866,902,866.12,859,536,570,812
ENSMUSG00000036949,Slc39a12,1,0,2,0,1,0,0,1,0,0
ENSMUSG00000036951,C130079G13Rik,1392.79,979.4,1098.1,1124.78,655.32,1402.83,1690.36,1385.78,1166.97,1278.11
ENSMUSG00000036955,2510003E04Rik,1669,1330,1658,1325,1166,1276,1604,1201,1080,1542
ENSMUSG00000036957,Lrfn3,74,53,65,114,189,52,106,75,100,109
ENSMUSG00000036958,Cst11,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036959,Bcorl1,2039,1850,2095.06,2191.34,1478,1431.06,1524,1103.08,1093,1584
ENSMUSG00000036960,Clca5,4294,3715.25,4214,2400,2460.18,5406.2,4425,4038,2665,4041
ENSMUSG00000036961,Wnt8b,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036962,Cfap221,2,0,1,0,0,0,0,0,0,0
ENSMUSG00000036964,Trim17,11.24,3.62,3.79,6.94,1.81,5.28,4,0,0,5.61
ENSMUSG00000036966,Spryd3,3810.22,3543.45,3962.89,2601.9,2366.38,4211.85,5096.82,3138.71,2094.64,2797.82
ENSMUSG00000036968,Cnpy4,1218,1043.03,1071,1177.08,2112.01,894,1067,623,848,1821
ENSMUSG00000036972,Zic4,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036975,Tmem177,472,501,526,259,212,492,740,343,186,347
ENSMUSG00000036977,Anapc10,672.72,475.89,638.44,855.67,583.75,497.91,787.55,605.64,606.48,902.15
ENSMUSG00000036980,Taf6,2007,1405.98,2006.2,1386,1560,1483,1483,1200,1017,1796
ENSMUSG00000036983,Tfb1m,330,216,272,221,235,292,270,191,184,364
ENSMUSG00000036985,Zdhhc9,7571.64,8548,7764.01,5425.27,6108,9114.94,8788,6522.59,3815.04,5201
ENSMUSG00000036986,Pml,1030.93,815,1202,840,1113.67,563.33,783,534,515.03,1003
ENSMUSG00000036989,Trim3,1211,1296,1539,1233,1123,1483,1592,1034,1070,1459
ENSMUSG00000036990,Otud4,6951,7119,8269.22,6438,5882,8003.34,8271,6427.98,4998.01,8037.08
ENSMUSG00000036992,Nxt1,1727,1204,1471,1415,870,1617,2166,1830,1309,1948
ENSMUSG00000036995,Asap3,348,185,439,621,731,111,301,184,276,1551.43
ENSMUSG00000037001,Zfp39,373,301,323,271.69,282,244,509,288,230.97,439
ENSMUSG00000037003,Tenc1,1182,1196.98,1825,1445,1550.46,654,1163,758.09,1293,1831
ENSMUSG00000037005,Xpnpep2,647,427,614,54,109,381.19,423,551,161,376
ENSMUSG00000037007,Zfp113,1120,979,1106.98,845,740,676,1166,766,693,1363
ENSMUSG00000037010,Apln,288,243,133,1087.06,1338,81,346,167,1447.99,1397.95
ENSMUSG00000037012,Hk1,12561.01,12402.99,15017.93,8898,10986.02,15402.55,12850.87,10602.58,7422.46,11888.41
ENSMUSG00000037013,Ss18,7566.49,6363.01,7538.4,5685.83,5319.54,6681.61,8021.27,5366.77,4760.06,7096.46
ENSMUSG00000037014,Sstr4,1,1,5,1,0,2,2,0,3,0
ENSMUSG00000037016,Frem2,2120,3281,2190,996,1858.68,1880.98,2774.4,2019,1173.69,1564
ENSMUSG00000037017,Zscan21,444,340,406,532,363,241,411,332,483,616
ENSMUSG00000037020,Wdr62,4358.54,4336,3455,1561,1437,5128.07,3911.78,3449,1378.01,1446
ENSMUSG00000037022,Mmaa,676,467,555,655,460,447.98,442,469,496,679
ENSMUSG00000037025,Foxa2,0,0,0,0,1,0,0,0,0,2
ENSMUSG00000037028,Gm12800,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037029,Zfp146,1624.49,1434,1850,1582,1333,1229,1734,1277,1502,2176
ENSMUSG00000037031,Tspan15,143,118,132,198,334,114,173,128,279,432
ENSMUSG00000037032,Apbb1,483,607,557,1090,1070,576,1250,707,894,912
ENSMUSG00000037033,Clca4,1,0,0,2,0,1,2,4,3,2
ENSMUSG00000037034,Pax1,1,0,1,0,2,0,0,0,0,1
ENSMUSG00000037035,Inhbb,4216,5036.99,6101.84,6420.01,6061.98,4642,6983.04,4941.31,5918,7600
ENSMUSG00000037049,Smpd1,12815.16,12654.17,11062,10849.65,9897,18600.04,21665,13577.93,9108.76,12971.1
ENSMUSG00000037053,Azgp1,0,1,0,0,0,0,0,2,0,1
ENSMUSG00000037058,Paip2,6693.96,5561.22,5655,5158,3919,7269.99,10545,7683,5531,5968
ENSMUSG00000037060,Prkcdbp,3400.43,2878.94,3839.01,3271.41,3047,1947,3765.86,2437,2969.01,3821.8
ENSMUSG00000037062,Sh3glb1,15276.92,14735,16146.62,10686.58,10228.13,16264.52,18034.01,12872.71,9938,13703.22
ENSMUSG00000037070,Rbmxl1,2972.8,2095.83,3089.31,2705.4,2176.05,2221.38,3180.57,2379.08,2030.54,2804.45
ENSMUSG00000037071,Scd1,8484.46,5270.48,9332.12,4836.09,7707.56,8733.75,8885.8,5944.28,4833.27,10390.95
ENSMUSG00000037072,Sep15,10610.01,7197,9647,9655.99,8212,7637.39,12883.2,9553,10980,12904.79
ENSMUSG00000037075,Rnf139,2866.41,2604.4,2833.44,2127.71,2366.41,3507.92,4312.31,3495.92,2358.48,3321.68
ENSMUSG00000037085,Trmt12,475,395,405.09,470,346,378.04,479,444,369,533
ENSMUSG00000037086,Prr32,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037089,Slc35b2,2121,1474,1857.93,1755,1706,1579,2402,1616,1688,2280
ENSMUSG00000037095,Lrg1,170,125,351,74,90,89,156,85,120,231
ENSMUSG00000037098,Rab11fip3,3519.88,3573.95,3668.22,2323,2613,3244,3183,2653,1883,2611
ENSMUSG00000037101,Ttc29,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000037103,Dcaf15,1127,969,1251,749,786,962,1211,1046.93,665,1043
ENSMUSG00000037104,Socs5,1627,1607,1315,1296,1099.37,1365.03,1065,843,1036,1263
ENSMUSG00000037106,Fer1l6,6,10,6,1,2,2,2,2,2,3
ENSMUSG00000037108,Zcwpw1,143,134,234,82,73,119,139,122,95,83
ENSMUSG00000037110,Ralgapa2,2050.67,1686,1639,814,1078,1758.13,2016,1458,1119.24,1154
ENSMUSG00000037111,Setd7,11314.54,11189.52,10708.01,11839.35,12343.1,10565.22,10804,8542.99,8417.81,13430.95
ENSMUSG00000037112,Sik2,2615.02,2908,3087,2926,2967.27,2446,3208,2130,2485,4047.98
ENSMUSG00000037119,D15Ertd621e,9621,8210.93,9937,7851.85,7755,9730.93,10979.74,7802,6352.86,10278.57
ENSMUSG00000037124,Trim58,1,0,5,13,13,24,3,9,9,9
ENSMUSG00000037126,Psd,186,194,125.01,96,119,164,191,123,110,115
ENSMUSG00000037129,Tmprss13,10330.7,11338.01,8802.47,9354.26,6766.75,12313.8,13722.44,9014,6417.54,7263.62
ENSMUSG00000037130,H2-M10.6,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037134,Prmt10,1598,1381,1582,1176,1066,1692,1869,1319,1052,1424
ENSMUSG00000037138,Aff3,1270,1053,1345.01,1503.07,1734,971.54,1469,830.01,1196,2442.96
ENSMUSG00000037139,Myom3,214,159,195,68,117,113,103,101,78,147
ENSMUSG00000037140,Tas2r108,0,1,0,0,3,3,0,0,0,1
ENSMUSG00000037143,Cfap61,6,0,2,5,2,6,1,3,3,8
ENSMUSG00000037145,2210407C18Rik,0,1,0,2,1,0,6,0,5,2
ENSMUSG00000037148,Arhgap10,2292,2360.17,2527.17,1317,1149,3075.72,3439.01,2472,1185,1158
ENSMUSG00000037149,Ddx1,6818.98,5754,6355,4421,4618.09,6256.99,7440.01,6058.08,4229,6758
ENSMUSG00000037151,Lrrc20,2883.06,3435,3169,5808,3252.08,3566,3855,2160,3250.95,2522.93
ENSMUSG00000037152,Ndufc1,1599,1152,1165,1053,907,1281.97,1753,1345,1058.8,1131
ENSMUSG00000037157,Il22ra1,3770,3832.92,4391,1519,1405,5741,4471,3437,1142.01,1925
ENSMUSG00000037159,Wee2,0,0,7,0,0,2,0,1,0,0
ENSMUSG00000037161,Mgarp,301,299,78,678,238,469,253,494,413,223
ENSMUSG00000037166,Ppp1r14a,27,39,60,31,24,25,59,28,42,95
ENSMUSG00000037167,Spaca5,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037169,Mycn,53,24,36,72,68,3,27,17,54,294
ENSMUSG00000037171,Nodal,0,0,0,0,0,0,0,0,2,0
ENSMUSG00000037172,E330009J07Rik,3086.98,3050,2644.97,1256,1181,2587,2915,2127,1026,1560
ENSMUSG00000037174,Elf2,5025.9,4354,5319.06,3684,3345,4475,5059.99,4022,3358,4435.99
ENSMUSG00000037185,Krt80,78875.57,89671.49,45064.97,61382.33,46790.44,86823.97,132824.78,71332.73,37342.79,32898.93
ENSMUSG00000037188,Grhl3,9298.06,6964.75,6951,7263,4369,7544,7785.83,6693,3894,7016.34
ENSMUSG00000037190,Cyb561d2,287,223,261,321,308,158,263,203.99,241.1,357
ENSMUSG00000037196,Pacrg,37,26,24,40,24,28,29,25,22,19
ENSMUSG00000037197,Rbm17,2510,2414.15,2920.7,1568,1481,2697,2773,2069,1158.04,2004.88
ENSMUSG00000037202,Prf1,2,0,0,2,0,0,3,1,0,0
ENSMUSG00000037204,Atg101,1714,1340,1566,1608,1458,1763,2194,1736,1339,2098
ENSMUSG00000037206,Islr,442,252,370.1,1786,1997,117,875,424,999,1629
ENSMUSG00000037210,Fam193a,2849.9,2988,3471.01,2900.02,2866,2514,2547,1980,2030,3019
ENSMUSG00000037211,Spry1,3142.8,2485.81,3305,2325.14,2176.97,4179.44,4926.95,2622.09,1960,2447.66
ENSMUSG00000037214,Thap1,432,357,448,369,496,354,518.76,359,295,453
ENSMUSG00000037216,Lipt1,119.01,102,146,126,118,81,129,91,87,135
ENSMUSG00000037217,Syn1,51,59,56,110,96,19,56,27,115,102
ENSMUSG00000037221,Mospd3,1817.26,1725,1844.99,1134,1188,2033,1879,1662,1039,1438
ENSMUSG00000037224,Zfyve28,76,59,86,26,52,88,70,61,66,26
ENSMUSG00000037225,Fgf2,126,119,211,276.14,237,32,199,109,326.06,413
ENSMUSG00000037234,Hook3,12824.18,12374.13,12916.9,13360.13,13709.2,12252.86,13706.01,9735,12043.39,20091.71
ENSMUSG00000037235,Mxd4,10252.3,10533.52,11274.38,7863.92,7982.75,10347.05,13052.69,8731.06,6758,9071.05
ENSMUSG00000037236,Matr3,10669.76,8655.13,11087.51,7450.11,7192.76,9930.6,13420.58,10179.27,7688.44,12413.51
ENSMUSG00000037239,Spred3,135,137,152,261.69,377,85,134,81,209,364.99
ENSMUSG00000037242,Clic4,9255.72,6414.95,13481.17,8412.79,9718.89,4741,8842,5332.02,6678.14,9838.5
ENSMUSG00000037243,Zfp692,619,422,335,438,580,445,555,436,441,565
ENSMUSG00000037246,H2-M10.5,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037251,Pomk,545,427,575,465,495,352,595,361.07,389,633.99
ENSMUSG00000037253,Mex3c,5334.19,4342.97,5022,3905,3811,4869.5,5939,4569,3044,6232
ENSMUSG00000037254,Itih2,2,0,5,1,1,0,0,0,0,1
ENSMUSG00000037257,Aagab,3964,3531.98,3765,3218,2229.89,3811,5397,3353,2394,3812
ENSMUSG00000037259,Dzank1,41,27,35,28,41,29,47,15,36,43
ENSMUSG00000037260,Hgsnat,2458,1983,2966,1710,1636,1850,2833,1985,1683,1798
ENSMUSG00000037262,Kin,408,324,356,290,242,272,260,253,220.95,322
ENSMUSG00000037263,1700055N04Rik,1010.02,202.99,92.2,411.24,260.61,782.12,159.67,437.78,201.14,694.19
ENSMUSG00000037266,Rsrp1,4251,3688.29,3137.89,4801.05,3878,2334.01,4086,3162.74,4900,6370
ENSMUSG00000037270,4932438A13Rik,10053.14,11234,9618,8408.7,9896.58,9357.85,10313.82,7268,7597,11948.99
ENSMUSG00000037275,Gemin5,2529,2232,2753,1809,2192,2096,2379,1497,1456,2683
ENSMUSG00000037278,Tmem97,2360.88,1974.01,2139,1852,2260.89,1752.38,2547.7,1741.51,1309,2358.89
ENSMUSG00000037279,Ovol2,206,138,263,407,137,180,255,298,223,239
ENSMUSG00000037280,Galnt6,10343,8235.36,9109.5,7572.02,7259,7580.77,10356,8508,5012.96,7918.94
ENSMUSG00000037286,Stag1,6468,6081,7910.99,4389.95,4676,6146.05,8183,5544.99,4575,7034
ENSMUSG00000037287,Tbcel,1211,1075,1236.62,1684,2309.77,953.05,1589,978.6,1696,2651.03
ENSMUSG00000037295,Ldlrap1,6073,5761,7192.07,4647.97,4956,5457.84,7198.03,5109,3895,5684
ENSMUSG00000037296,Lsm1,803,553,716,590,470,569,969,563,488,731
ENSMUSG00000037300,Ttc13,3132,2763.11,3327.02,2124,2249,3276,3722,2522,2274,3436
ENSMUSG00000037306,Man1c1,447,392,525,785.2,944,201,571,326,783,1011
ENSMUSG00000037307,Banf2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037313,Tacc3,2372,1085,2232.1,1040,1391,775,990,1083,825,1522
ENSMUSG00000037315,Jade3,855,885,892,696,696,695,873,708,677,1167
ENSMUSG00000037316,Bag4,4495,3328,4426.67,2647,2203.98,5259.96,5094,4439,2757,4132
ENSMUSG00000037318,Traf3ip3,4,6,12,5,17,5,14,8,11,10
ENSMUSG00000037321,Tap1,1704,1396,1534.98,994,879,1395,2491,1245,854.01,1267
ENSMUSG00000037325,Bbs7,316,210,432,233.79,202.95,241,383,198,256,356
ENSMUSG00000037326,Capn15,4179.55,4024.01,4132,3328,2656,5548.97,4484.83,3599,2141,2643
ENSMUSG00000037331,Larp1,20772,24640.79,29469.19,15444.66,21259.6,22975.55,20409.61,15174.61,11059.9,20542.96
ENSMUSG00000037334,H2-M1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037335,Hand1,2,2,7,0,3,3,5,3,0,0
ENSMUSG00000037336,Mfsd2b,42,34,59,42,29,30,33,32,30,46
ENSMUSG00000037337,Map4k1,125,77,125,62,72,74,123,72,40,88
ENSMUSG00000037339,Fam53a,2079,1850.99,2468,1141,1154,2098,2575,1603,1209,2154
ENSMUSG00000037341,Slc9a7,22,14,32,33,30,13,14,18,30,26
ENSMUSG00000037343,Taf2,2658,2325,2547.99,2048,2065.77,2118,2747.12,1848.33,2099.01,2683.99
ENSMUSG00000037344,Slc12a9,933,761,1029,705,846,834,912,673,612,1108
ENSMUSG00000037346,Hrh4,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000037347,Chst7,27,28,59,82,138,19,53,31.17,107,140
ENSMUSG00000037348,Paqr7,951.04,848,1272.31,262.02,376.33,851,1484.2,572.23,252,542.08
ENSMUSG00000037349,Nudt22,521,303,516,648,598,370,462,365,508,735
ENSMUSG00000037351,Actr1b,6901.67,5525,7209,4813.14,4471.28,6099,7292.92,5050.01,4215,5828.98
ENSMUSG00000037353,Letmd1,1383,1161,1409,840.66,937,1337,1327,1168,797,1075
ENSMUSG00000037355,Uvssa,2761,2253.93,2846,1667,1957,2162,2340,1498,1628,2401
ENSMUSG00000037358,4930578C19Rik,28,42,43,79,124,25,58,29,97,133
ENSMUSG00000037361,Sf3b6,4145.01,3188,3669.8,3007,2296,4088,5714,4295,3157,4026
ENSMUSG00000037362,Nov,57.95,98,161,151,244,93,187,165,183,537
ENSMUSG00000037363,Letm2,113,90,88,97,76,83,90,44,121,141
ENSMUSG00000037364,Srrt,4264.93,3422.69,4839.9,3453.73,4452,3119.19,3627,2844.41,2824.58,4832.24
ENSMUSG00000037366,Pafah2,1509.11,1347,967.02,1018.96,1087.82,1679,1370,1243,865,1144
ENSMUSG00000037369,Kdm6a,5527.99,3177,3383.98,4412.58,2823.05,3787,7365,3468.77,2652.74,6580.42
ENSMUSG00000037370,Enpp1,1113,763,2224,1418,991,422,1290,675,1273,1629
ENSMUSG00000037373,Ctbp1,8315.8,7749,10250,6109.95,6649.83,7728.99,10566.98,7293,5091.2,8335
ENSMUSG00000037375,Hhat,280,278,348,361,405,297,481,294,337,382
ENSMUSG00000037376,Trmt6,2601,2089,2492.56,2070,2522,2542.01,3084,2223.47,2077,4334
ENSMUSG00000037379,Spon2,742,686,710,1229.47,1250.68,331,1442,775,733.91,1014
ENSMUSG00000037386,Rims2,16,33,45,31,31,20,43,34,17,44
ENSMUSG00000037390,Muc3,9,1,6,9,3,2,0,13,2,2
ENSMUSG00000037393,Nmur2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037395,Rcor3,2283.08,2233,2623,2245.98,2013.33,2584,3175,2188.21,2349.97,3284
ENSMUSG00000037400,Atp11b,13385.18,10447,11869,8706,7037,12796.04,13734,9544,7948,11427.94
ENSMUSG00000037405,Icam1,848,403.25,1123,331.76,297,269,449,386,395,593
ENSMUSG00000037406,Htra4,238,97,197,235,164,43,170,133,279,204
ENSMUSG00000037408,Cnnm4,2570.65,3465.13,3913.84,3598,4545.24,4653.35,3324.36,2551.02,2582.98,2916.1
ENSMUSG00000037410,Tbc1d2b,4494.84,4743.97,5816.99,3770,3633.01,3033.99,4938,3160.93,2738,3689.02
ENSMUSG00000037411,Serpine1,2569.17,2129.3,3654.63,2333.63,4180.62,1495.31,1466.61,1079,3807.15,3702.86
ENSMUSG00000037415,Ranbp10,9439.91,10400.85,9518,9022.25,8973,12489.23,12182.91,8604.28,6512.49,8612.1
ENSMUSG00000037416,Dmxl1,7478.7,7405,8260.46,7519,7487,7740,8475,6462.37,7265.93,10820
ENSMUSG00000037418,Best1,2,19,22,17,6,0,18,9,19,10
ENSMUSG00000037419,Endod1,14140.99,16211,13404,9479,8964,14583.33,19613.03,12685.34,8198,8500.07
ENSMUSG00000037424,Taar9,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037426,Depdc5,2081.01,1881.99,2022,1490.27,1697,1467,1583,1116,1252,1690
ENSMUSG00000037428,Vgf,9,5,4,3,5,3,1,8,0,1
ENSMUSG00000037432,Fer1l5,0,2,1,2,0,0,0,1,1,0
ENSMUSG00000037434,Slc30a1,8640,9758.06,8525.02,10201,12570.95,13879.12,13498.99,10951,8558.06,16345.99
ENSMUSG00000037437,Adam32,2,2,0,0,2,1,4,4,2,6
ENSMUSG00000037440,Vnn1,13,5,12,12,28,8,15,5,11,9
ENSMUSG00000037443,Cep85,710.47,460.97,993.98,554,593.11,394,460,432,497.34,549.68
ENSMUSG00000037446,Tulp1,6,2,0,4,8,11,16,6,16,23
ENSMUSG00000037447,Arid5a,406,237,761,622,619,168,373,257,574,603
ENSMUSG00000037451,Slc22a20,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037455,Slc18b1,581,506,659.01,510,556.97,447,648,411,426,656
ENSMUSG00000037458,Azin1,4719,3667,4735.71,4500,3824,3474,4562,3691,4218.97,6390.05
ENSMUSG00000037461,Ints7,3218,1920,2724,1835.9,2498,1668,1852.58,2043.01,1885.99,3363
ENSMUSG00000037463,Fbxo27,18,7,20,31,18,4,23,10,34,34
ENSMUSG00000037465,Klf10,9468,7536,7822,7591,5752.87,7809,10116,8607.15,6021,8093.19
ENSMUSG00000037466,4930427A07Rik,491.98,324,706.62,242,428.01,160,277,270,227,315.03
ENSMUSG00000037469,Papl,1674,2095,1442,1906,1521,2797,2236,1311,982,1211
ENSMUSG00000037470,Uggt1,6875.66,6156,7396,6458.02,7739.92,5290.01,6513,5122.32,5390.97,8841.99
ENSMUSG00000037474,Dtl,1142,728,1185,494,771,343,724,729,587,1205
ENSMUSG00000037475,Thoc2,6659,5592.99,6506.1,5984,5735,5498,6475,5070,5641,8919
ENSMUSG00000037477,Tbx10,0,1,0,0,0,0,0,2,0,0
ENSMUSG00000037482,Erv3,4,19,20,13,5,34,15,15,3,8
ENSMUSG00000037486,Asxl2,5269.26,4311,4987,4418.89,4313,3855,4274,3123,3856.9,6510.78
ENSMUSG00000037487,Ubr5,18548,21344.16,23043.18,16826.18,20489,22606.02,22484.9,16761,15058.17,22489.85
ENSMUSG00000037490,Slc2a12,916,648,889,263,233,917,1236.05,827,290,478
ENSMUSG00000037492,Zmat4,3,5,4,0,0,2,7,4,2,17
ENSMUSG00000037493,Cib2,1908,2373,2094,4515,2212.91,3004,5010.95,4019.9,3864,4076
ENSMUSG00000037499,Nenf,979,614,942,931,821,722,1317,1156,868,1026
ENSMUSG00000037503,Fam168b,10296.59,10587,12299.31,7843.52,8238,9982.89,13618.14,9234.94,5916.97,9264.93
ENSMUSG00000037509,Arhgef4,8165.05,7714,9276.65,6966.04,9863.2,6448.3,7436,5964,5384.01,9367.79
ENSMUSG00000037514,Pank2,2134,1761,2234.52,1652,1434.83,1664,2181,1597,1230,2001
ENSMUSG00000037519,Ppfia1,8538,9483.54,9260.94,5889.97,6199,9312.7,8559,5999.9,5102.03,7329
ENSMUSG00000037523,Mavs,2124,1937,1953,1663,1460,1840,1950.08,1601,1039,1466
ENSMUSG00000037525,Bcdin3d,435,346,496,336,302,386,409,369,276,448
ENSMUSG00000037526,Atg14,1469.81,1189.74,1120,895,773,1187,1712,1201,832,1232.71
ENSMUSG00000037529,Prss40,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000037531,Mrpl47,551,489,550,430,409,423,636,507,403,647
ENSMUSG00000037533,Rapgef6,5267.03,5185,6437,3804,4710,6087,6618,4668,3494,5857
ENSMUSG00000037536,Fbxo34,2212.04,1737.89,2402.57,1695.47,1769.87,2516.03,2666.2,1609.77,1776,2194
ENSMUSG00000037537,H2-M11,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037541,Shank2,243,372.29,347,298,390,318,416,287,212,396
ENSMUSG00000037542,Aldh8a1,2,3,1,8,18,0,0,1,16,20.99
ENSMUSG00000037544,Dlgap5,1174,560,1158.91,656,801,342.02,467,477,544,949
ENSMUSG00000037548,H2-DMb2,325.41,96.22,94.67,32.03,42.63,170.33,263.91,185.1,34.79,97.52
ENSMUSG00000037552,Plekhg2,1362.94,1322,1923.03,1819,1985,1136.92,1428,895,1584,1622
ENSMUSG00000037553,Zdhhc18,2363,2525,3742,2889,2427.58,1847,2993.5,2078.01,1525.8,2173
ENSMUSG00000037563,Rps16,42727.28,31260.46,36401.93,24788.13,18317.54,44006.3,55076.62,45792.33,28620.65,34034.37
ENSMUSG00000037568,Vash2,189,208,264,290,361,49,277,112,264,298
ENSMUSG00000037570,Mcrs1,2203.57,1967.45,2222.62,1550.23,1712.52,1739.76,2559.84,1985.32,1400.4,1944.76
ENSMUSG00000037572,Wdhd1,1077.34,647.89,1088.33,475,588,422.86,569,401.93,549,920.61
ENSMUSG00000037573,Tob1,10351.92,13653.53,12685.54,15154.06,14485.32,25169.23,21066.93,15827.91,12439.99,13854.01
ENSMUSG00000037577,Ephx3,1968.64,1207.98,1308.4,899,1158.91,1268,1354.8,1135.01,754.6,1701.04
ENSMUSG00000037578,Pkd2l1,3,0,0,0,0,0,1,2,0,0
ENSMUSG00000037579,Kcnh3,32,59,68,15,30,36,43,22,31,41
ENSMUSG00000037580,Gch1,170.01,100,337,160,124,304,464,101,191,232
ENSMUSG00000037583,Nr0b2,0,0,0,0,4,0,0,0,3,0
ENSMUSG00000037593,BC030499,8,9,8,15,13,1,4,5,10,37
ENSMUSG00000037594,BC022687,575,567,800,662,512,502,751,617,622,829
ENSMUSG00000037600,Kdf1,2038.72,1992,2158.97,1227,1490.79,2402,2518,2029,1107,1610
ENSMUSG00000037601,Nme1,3613.02,2572.18,3079.75,2666.5,2942.83,2746.21,3907.34,3301.72,2588.94,3939.09
ENSMUSG00000037603,Gm5519,1.65,4.3,0,2.24,0,0,0,11.67,0,0
ENSMUSG00000037605,Lphn3,1419,1686,1528,2123,1966,1489.77,2085,1563,2126,2667
ENSMUSG00000037606,Osbpl5,10703,11442.31,11605.87,6532,6985.12,10728.1,13046.01,9076.02,4867,7703
ENSMUSG00000037608,Bclaf1,7763,7277,9337.96,5589,5913,7312,9117.08,6859,6173.52,9896.38
ENSMUSG00000037610,Kcnmb2,25,20,18,18,36.97,10,75,17,40,56
ENSMUSG00000037613,Tnfrsf23,567.56,457.19,1008.34,552.25,805.59,204.31,388.67,244.07,476.39,558.8
ENSMUSG00000037617,Spag1,1661,1482.93,1704,1111,827.99,2694,2566,1688,1084,1065
ENSMUSG00000037621,Atoh8,81,50,117,257,258,60,128,63,197,283
ENSMUSG00000037622,Wdtc1,6274.22,7797.97,5862.4,4596.3,5773.25,7260.15,7580.57,4989.85,3741,6084.35
ENSMUSG00000037624,Kcnk2,754,564,1010,409,426,856.99,842,624,366,598
ENSMUSG00000037625,Cldn11,10,3,1,6,5,6,15,4,4,6
ENSMUSG00000037627,Rgs22,1,2,0,3,4,6,5,2,3,3
ENSMUSG00000037628,Cdkn3,385,179.81,426,210,199,112,152,182,159,308.99
ENSMUSG00000037636,Slc25a43,69,60,89,27,45,58,63,52,31,61
ENSMUSG00000037638,Zbtb42,1266.23,1227,1328.02,834.02,1027,1479.13,1924,1368,623.31,1166
ENSMUSG00000037640,Zfp60,1002.89,840.75,845.75,1169.36,934.64,557,697.94,675.14,999.38,1767.42
ENSMUSG00000037643,Prkci,14401,13375.99,15655.88,9972.97,8730,14593.99,16633,11871.15,7992,12245.1
ENSMUSG00000037646,Vps13b,8575.06,7947,7282.99,5489.17,6691,7823.95,9444,6759.06,6883,8689.48
ENSMUSG00000037649,H2-DMa,621,274,317,179,164,452,691.99,522,205,370
ENSMUSG00000037652,Phc3,4431.76,3902,4137.01,4729.84,4824.2,2983,3785,2786,4002.98,6022.97
ENSMUSG00000037653,Kctd8,17,9,10,62,40,8,18,14,89,80.81
ENSMUSG00000037656,Slc20a2,3541,3741,5039,2933.92,5793,4363,5534,3805,3033.2,7724
ENSMUSG00000037660,Gdf7,0,2,2,1,3,1,4,8,0,2
ENSMUSG00000037661,Gpr160,2509,2278,2275,1293,1029,2787,3340,2635,1256,1252
ENSMUSG00000037664,Cdkn1c,206,256,272,237,236,192,491,322,282,323
ENSMUSG00000037669,1110057K04Rik,2199,2008.88,2263,1583,1802.11,1780,2225.02,1652,1381,2269
