gene_name.GENEID,gene_name.GENENAME,MUT_12DPA_R1,MUT_12DPA_R2,MUT_12DPA_R3,WT_12DPA_R1,WT_12DPA_R2,MUT_14DPA_R1,MUT_14DPA_R2,MUT_14DPA_R3,WT_14DPA_R1,WT_14DPA_R2
ENSMUSG00000027746,Ufm1,30.32,31.65,38.76,21.54,22.07,29.78,32.6,28.65,16.49,21.06
ENSMUSG00000027748,Trpc4,0.01,0,0.02,0,0,0.01,0,0,0,0
ENSMUSG00000027750,Postn,95.29,96.8,199.66,148.47,171.72,43.72,102.7,59.94,90.57,105.71
ENSMUSG00000027751,Supt20,8.7,8.5,9.17,8.61,8.66,5.88,5.9,6.15,7.33,8.27
ENSMUSG00000027752,Exosc8,15.16,10.64,15.3,7.48,9.19,8.94,9.44,9.62,5.61,7.27
ENSMUSG00000027761,Aadac,0.42,0.55,0.23,0.23,0.51,0.63,0.48,0.36,0.13,0.26
ENSMUSG00000027762,Sucnr1,0.25,0.12,0.19,0.05,0.02,0.12,0.24,0.18,0.02,0.1
ENSMUSG00000027763,Mbnl1,70.59,86.94,97.05,68.03,75.63,77.35,71.9,70.5,51.55,71.58
ENSMUSG00000027765,P2ry1,8.94,10.5,9.95,5.21,4.88,6.62,7.14,7.84,3.67,5.71
ENSMUSG00000027770,Dhx36,5.42,5.48,5.66,5.38,5.62,3.65,4.66,4.35,4.76,6.75
ENSMUSG00000027774,Gfm1,13.05,12.97,17.89,8.54,11.52,11.09,9.26,8.45,5.63,9.01
ENSMUSG00000027775,Mfsd1,26.39,29.02,29.47,18.01,19.04,29.03,24.19,23.04,11.86,15.9
ENSMUSG00000027776,Il12a,0.05,0.05,0.03,0.08,0.04,0,0.04,0,0.01,0.01
ENSMUSG00000027777,Schip1,2.93,4.73,4.12,4.12,4.7,1.91,2.92,2.22,3.78,3.54
ENSMUSG00000027778,Ift80,2.98,2.32,3.35,2.06,2.95,1.36,2.53,1.91,1.58,2.35
ENSMUSG00000027782,Kpna4,26.93,32.36,30.68,25.31,22.14,30.27,23.45,26.8,16.58,21.06
ENSMUSG00000027784,Ppm1l,5.29,7.59,7.35,4.64,5.34,6.85,3.97,4.86,3.25,4.77
ENSMUSG00000027787,Nmd3,26.33,27.83,32.42,18.91,22.03,28.27,25.7,28.53,17.87,17.44
ENSMUSG00000027788,Otol1,0,0,0,0.01,0,0,0,0,0,0
ENSMUSG00000027790,Sis,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027792,Bche,0.39,0.44,0.47,0.1,0.15,0.55,0.38,0.46,0.19,0.3
ENSMUSG00000027793,Ccna1,0,0.03,0.04,0,0.07,0.24,0,0,0,0.01
ENSMUSG00000027794,Sohlh2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027796,Smad9,0.29,0.32,0.48,0.18,0.37,0.25,0.24,0.16,0.27,0.28
ENSMUSG00000027797,Dclk1,1.55,1.99,2.56,4.22,4,0.84,1.56,1.75,2.6,2.77
ENSMUSG00000027799,Nbea,0.65,0.83,0.79,1,1.01,0.42,0.69,0.53,0.92,1
ENSMUSG00000027800,Tm4sf1,4.55,3.37,16.69,9.92,8.45,1.35,4.7,4.95,10.06,10.2
ENSMUSG00000027801,Tm4sf4,0.01,0,0.05,0,0.06,0,0.01,0,0.01,0
ENSMUSG00000027803,Wwtr1,15.08,21.67,18.56,22.6,22.83,20.92,21.38,19.77,16.98,18.24
ENSMUSG00000027804,Ppid,5.86,7.02,7.68,8.71,9.95,5.55,5.62,6.81,4.94,7.93
ENSMUSG00000027805,Pfn2,4.78,4.56,6.79,4.24,4.15,3.19,4.71,4.31,3.33,3.62
ENSMUSG00000027806,Tsc22d2,18.63,30.3,27.35,26.59,26.08,40.83,20.38,21.68,15.27,15.49
ENSMUSG00000027808,Serp1,29.69,29.77,32.01,24.67,25.5,30.97,28.1,29.17,18.34,21.49
ENSMUSG00000027809,Etfdh,19.74,21.82,22.22,11.41,13.47,18.92,14.51,13.45,8.34,11.71
ENSMUSG00000027810,Eif2a,23.55,23.74,28.4,16.23,14.62,26.32,21.88,22.2,12.27,18.73
ENSMUSG00000027811,4930579G24Rik,2.05,1.27,2.45,0.86,1.01,0.76,0.93,1.11,0.72,1.04
ENSMUSG00000027820,Mme,1.09,1.36,2.18,2.02,2.83,0.52,1.5,0.88,1.69,1.9
ENSMUSG00000027822,Slc33a1,9.05,9.14,10.75,7.06,8.33,9.35,7.57,8.25,5.11,7.32
ENSMUSG00000027823,Gmps,6.75,7.83,9.11,4.74,5.67,7.6,6.36,6.59,3.45,5.49
ENSMUSG00000027824,Vmn2r1,0.03,0.04,0.06,0.01,0.02,0.05,0.02,0.02,0.03,0.02
ENSMUSG00000027827,Kcnab1,0.06,0.08,0.03,0.49,0.44,0.02,0.11,0.02,0.34,0.37
ENSMUSG00000027828,Ssr3,75.97,76.34,88.41,67.91,73.17,67.56,71.21,69.46,52.84,66.49
ENSMUSG00000027829,Ccnl1,16.13,14.62,14.58,13.22,17.16,11.87,10.66,10.63,10.96,14.23
ENSMUSG00000027831,Veph1,0.01,0,0.03,0.01,0.04,0,0,0,0.03,0.02
ENSMUSG00000027832,Ptx3,1.25,0.93,2.71,3.99,3.29,0.56,1.05,0.61,2.08,2.53
ENSMUSG00000027833,Shox2,0.07,0.03,0.13,0.27,0.37,0.02,0.04,0.1,0.29,0.31
ENSMUSG00000027834,Serpini1,0.12,0.12,0.29,1.68,0.49,0.16,0.14,0.35,0.49,0.86
ENSMUSG00000027835,Pdcd10,34.32,32.37,34.52,33.28,23.11,34.77,36.74,39.88,26.11,26.94
ENSMUSG00000027840,Wnt2b,0.31,0.34,0.29,0.66,0.95,0.1,0.44,0.11,0.47,0.33
ENSMUSG00000027843,Ptpn22,0.37,0.31,1.38,0.64,0.89,0.19,0.15,0.37,0.56,0.86
ENSMUSG00000027845,Dclre1b,5.7,6.7,6.66,3.3,3.59,6.48,4.42,4.37,2.82,2.77
ENSMUSG00000027848,Olfml3,4.4,4.31,6.8,10.17,13.67,1.43,5.03,3.1,6.85,7.08
ENSMUSG00000027849,Syt6,0.05,0.04,0.08,0.08,0.06,0,0.02,0,0.06,0.05
ENSMUSG00000027852,Nras,44.88,54.43,64.62,29.63,34.42,45.02,39.6,47.12,19.63,25.34
ENSMUSG00000027854,Sike1,17.1,17.76,17.49,16.21,14.61,15.21,14.38,14.83,10.58,16.64
ENSMUSG00000027855,Sycp1,0,0,0.01,0,0,0,0,0,0,0
ENSMUSG00000027857,Tshb,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027858,Tspan2,3.15,2.89,5.19,3.79,3.46,1.13,2.51,2.59,2.34,2.99
ENSMUSG00000027859,Ngf,2.23,1.83,4.55,3.13,3.6,0.85,1.59,2.51,1.71,1.76
ENSMUSG00000027860,Vangl1,21.89,27.38,39.12,20.69,25.19,25.08,20.69,21.93,14.86,17.02
ENSMUSG00000027861,Casq2,5.64,5.33,8.15,5.5,8.11,4.31,6.45,4.72,3.54,4.25
ENSMUSG00000027863,Cd2,0.15,0.05,0.13,0.03,0,0.02,0.27,0.18,0.05,0.11
ENSMUSG00000027864,Ptgfrn,28.79,40.02,44.89,27.3,37.21,23.06,23.77,23.48,16.62,23.3
ENSMUSG00000027865,Gdap2,5.2,7.89,7.33,4.62,4.96,6.51,5.04,4.25,3,4.33
ENSMUSG00000027867,Spag17,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027868,Tbx15,0.68,0.77,1.09,0.9,1.11,0.39,0.92,0.58,0.73,0.72
ENSMUSG00000027869,Hsd3b6,0.02,0,0,0.01,0,0,0,0,0,0
ENSMUSG00000027870,Hao2,0,0,0,0,0.01,0,0,0,0,0
ENSMUSG00000027871,Hsd3b1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027875,Hmgcs2,0.17,0.36,0.46,0.07,0.05,0.96,0.2,0.53,0.11,0.27
ENSMUSG00000027876,Reg4,0,0,0,0,0,0,0,0.02,0,0
ENSMUSG00000027878,Notch2,27.79,39.49,39.09,25.59,34.16,34.86,28.5,28.42,17.01,24.76
ENSMUSG00000027879,Sec22b,20.81,19.1,22.01,17.36,17.89,18.5,17.18,18.94,11.07,13.23
ENSMUSG00000027880,Slc25a54,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027881,Prpf38b,10.4,10.79,9.39,10.98,13.58,7.02,5.84,6.08,8.29,11.23
ENSMUSG00000027882,Stxbp3a,18.55,23.12,24.31,15.42,14.73,22.81,19.36,20.62,11.25,14.87
ENSMUSG00000027883,Gpsm2,23.55,26.68,28.38,13.62,16.34,26.68,19.94,23.29,13.05,13.97
ENSMUSG00000027884,Clcc1,20.11,22.59,24.1,11.42,12.59,18.47,18.25,19.7,10.98,13.39
ENSMUSG00000027886,1700013F07Rik,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027887,Sypl2,0.01,0.02,0.03,0,0,0,0,0,0,0.03
ENSMUSG00000027889,Ampd2,6.85,7.72,7.49,6.71,7.68,5.18,4.04,4.29,3.31,4.87
ENSMUSG00000027890,Gstm4,2.85,2.41,2.95,1.41,1.54,1.97,1.87,2.52,0.82,1.7
ENSMUSG00000027893,Ahcyl1,36.6,43.99,48.05,24.98,29.24,35.99,30.56,28.44,17.18,28.24
ENSMUSG00000027894,Slc6a17,0.71,1.29,1.88,2.86,3.36,0.44,1,0.52,1.43,1.6
ENSMUSG00000027895,Kcnc4,0.22,0.34,0.24,0.07,0.12,0.1,0.22,0.2,0.07,0.09
ENSMUSG00000027896,Slc16a4,0.09,0.05,0.06,0.21,0.2,0.04,0.09,0.05,0.26,0.14
ENSMUSG00000027900,Dram2,17.95,16.01,14.2,13.47,11.61,16.55,13.52,16.48,9.56,12.85
ENSMUSG00000027901,Dennd2d,8.75,6.45,6.84,3.55,4.27,5.67,4.97,5.38,2.62,4.23
ENSMUSG00000027902,Chil6,0.01,0,0,0.02,0.01,0,0,0,0,0.01
ENSMUSG00000027905,Ddx20,5.1,5.07,5.82,3.96,4.07,5.61,4.3,5.17,2.85,4.17
ENSMUSG00000027907,S100a11,639.43,568.4,1004.17,361.04,419.23,486.45,398.92,462.67,218.84,342.39
ENSMUSG00000027908,Tchhl1,0.14,0.53,0.16,0.19,0.12,0.3,0.13,0.12,0.05,0.07
ENSMUSG00000027912,Lce1m,58.78,88.45,112.36,25.72,49.99,110.64,114.78,48.15,38.83,35.68
ENSMUSG00000027913,Crct1,372,543.52,378.84,591.56,414.72,659.06,572.08,575.04,328.4,268.98
ENSMUSG00000027919,Lce1g,212.31,447.56,336.92,459.44,499.72,686.7,364.21,361.36,241.7,204.8
ENSMUSG00000027923,Lce1b,409.04,769.51,661.75,716.74,582.31,1181.01,756.86,755.64,446.46,347.97
ENSMUSG00000027925,Sprr2j-ps,2.65,2.97,0.58,0.15,0.62,0.13,0.34,0.48,0.08,0.13
ENSMUSG00000027927,Lelp1,0,0,0,0,0.02,0,0,0,0,0.01
ENSMUSG00000027931,Npr1,0.2,0.34,0.35,0.41,0.73,0.16,0.39,0.23,0.53,0.61
ENSMUSG00000027932,Slc27a3,5.11,2.21,5.11,2.42,4.16,1.26,2.22,2.3,2.43,3.67
ENSMUSG00000027933,Ints3,7.34,7.86,8.78,5.87,8.34,5.97,4.17,4.6,3.78,5.4
ENSMUSG00000027935,Rab13,3.32,3.83,3.74,4.98,4.85,2.25,3.03,2.58,3.32,3.83
ENSMUSG00000027936,Crtc2,8.03,11.41,13.28,7.47,8.15,8.66,7.62,5.79,4.28,5.63
ENSMUSG00000027937,Jtb,22.02,25.9,25.5,21.33,18.76,22.79,24.01,22.66,15.36,17.47
ENSMUSG00000027938,Creb3l4,1.24,1.28,1.25,0.44,0.54,0.38,0.95,0.51,0.28,0.46
ENSMUSG00000027939,Nup210l,0.02,0.11,0.06,0.05,0.07,0.05,0.03,0.04,0.05,0.05
ENSMUSG00000027940,Tpm3,48.56,66.44,82.31,60.99,73.21,65.16,41.12,61.52,39.26,50.81
ENSMUSG00000027942,4933434E20Rik,22.01,19.33,20.48,20.09,13.25,16.24,16.17,19.49,9.61,13.93
ENSMUSG00000027944,Hax1,21.78,21.45,24.28,19.5,21.8,18.13,16.95,17.44,11.84,16.41
ENSMUSG00000027947,Il6ra,14.84,21.3,24.94,6.23,7.43,22.09,12.97,15.67,4.42,6.17
ENSMUSG00000027950,Chrnb2,0.18,0.34,0.26,0.11,0.12,0.21,0.13,0.1,0.07,0.08
ENSMUSG00000027951,Adar,5.87,7.08,6.79,4.69,5.27,4.73,4.07,4.53,3.28,4.44
ENSMUSG00000027952,Pmvk,56.12,65.83,65.6,33.54,25.25,86.59,44.99,59.72,19.61,24.2
ENSMUSG00000027953,Slc50a1,5.22,5.08,8.59,5.48,7.7,5.14,5.52,5.55,4.17,5.95
ENSMUSG00000027954,Efna1,34.66,44.96,34.48,28.29,31.77,30.04,34.69,38.26,20.27,30.18
ENSMUSG00000027955,Fam198b,2.93,2.1,3.58,4.63,6.68,0.71,2.32,1.68,3.98,4.87
ENSMUSG00000027956,Tmem144,1.42,1.5,1.5,0.8,1.44,1.25,1.33,1.17,0.87,0.92
ENSMUSG00000027957,Slc35a3,9.46,9.39,11.33,7.16,7.12,7.92,8.51,9.02,7.2,7.73
ENSMUSG00000027959,Sass6,2.19,1.79,2.85,1.33,1.88,0.99,0.76,1.26,1.05,1.69
ENSMUSG00000027961,Lrrc39,0,0,0.01,0,0,0,0,0.01,0.01,0
ENSMUSG00000027962,Vcam1,0.97,0.91,1.12,2.67,2.12,0.52,1.32,0.69,1.85,2.51
ENSMUSG00000027963,Extl2,2.61,2.67,3.68,1.86,3.66,2.29,2.14,2.07,1.62,2.16
ENSMUSG00000027965,Olfm3,0,0,0,0,0,0,0.02,0.01,0,0
ENSMUSG00000027966,Col11a1,5.62,4.6,8.12,22.92,28.47,1.66,6.72,2.15,16.41,12.95
ENSMUSG00000027967,Neurog2,0,0.01,0,0,0,0,0,0,0,0
ENSMUSG00000027968,Larp7,5.28,5.63,6.87,3.47,4.68,3.9,4.03,3.42,1.98,3.09
ENSMUSG00000027971,Ndst4,0,0,0.05,0,0,0.01,0,0,0,0
ENSMUSG00000027973,1700006A11Rik,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027977,Ndst3,0.18,0.08,0.21,0.06,0.09,0.03,0.06,0.06,0.15,0.13
ENSMUSG00000027978,Prss12,5.49,2.91,11.47,1.21,1.44,1.7,2.08,0.67,1.29,1.38
ENSMUSG00000027981,Rnpc3,6.38,5.97,7.05,4.24,5.68,4.53,5.2,4.53,4.22,6.32
ENSMUSG00000027983,Cyp2u1,0.34,0.39,0.48,0.46,0.73,0.29,0.41,0.21,0.27,0.28
ENSMUSG00000027984,Hadh,96.89,84.22,78.44,45.06,32.86,66.5,68.12,60.82,36.29,45.89
ENSMUSG00000027985,Lef1,0.29,0.27,0.23,2,6.45,0.11,0.25,0.38,1.63,7.21
ENSMUSG00000027993,Trim2,11.33,16.41,17.01,13.9,18.57,14.92,11.49,13.06,11.56,16.53
ENSMUSG00000027994,Ccdc109b,6.42,10.37,12.57,14.69,15.31,8.46,11.16,9.37,9.64,13.03
ENSMUSG00000027995,Tlr2,0.86,0.73,2.32,0.91,0.73,0.38,0.77,0.46,0.54,0.53
ENSMUSG00000027996,Sfrp2,1.34,0.86,4.67,2.71,6.87,0.5,1.42,0.89,4.27,8.4
ENSMUSG00000027997,Casp6,6.73,5.36,9.19,4.3,5.38,3.62,4.15,3.43,2.8,3.87
ENSMUSG00000027998,Plrg1,15.18,15.27,16.69,11,10.83,11.43,11.44,11.32,7.08,10.06
ENSMUSG00000027999,Pla2g12a,6.94,9.37,10.36,3.84,6.48,8.44,6.18,6.62,3,5.85
ENSMUSG00000028001,Fga,0,0,0.01,0,0,0,0,0,0,0
ENSMUSG00000028003,Lrat,0.11,0.18,0.39,0.17,0.37,0.04,0.07,0.05,0.1,0.25
ENSMUSG00000028004,Npy2r,0.02,0.04,0.03,0.05,0.15,0.03,0.02,0.02,0.03,0.15
ENSMUSG00000028005,Gucy1b3,0.35,0.4,0.59,0.74,0.89,0.18,0.53,0.29,0.8,1.22
ENSMUSG00000028007,Snx7,11.09,14.22,17.51,10.38,10.24,10.82,12.99,11.03,8.21,11.33
ENSMUSG00000028008,Asic5,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028010,Gar1,32.13,41.04,47.68,22.21,26.53,34.96,23.09,26.4,9.32,16.64
ENSMUSG00000028011,Tdo2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028012,Rrh,0.13,0.15,0.16,0.13,0.11,0.17,0.11,0.06,0.1,0.2
ENSMUSG00000028013,Ppa2,18.48,18.39,19.94,11.98,13.41,18.31,17.46,18.75,9.62,14.88
ENSMUSG00000028015,Ctso,1.33,1.64,1.19,1.85,2.04,1.03,1.81,1.39,1.4,1.77
ENSMUSG00000028016,Ints12,8.37,9.36,10.28,5.83,5.67,9.17,7.91,8.63,4.22,6.05
ENSMUSG00000028017,Egf,0.17,0.16,0.1,0.13,0.18,0.08,0.09,0.09,0.1,0.08
ENSMUSG00000028018,Gstcd,3.96,4.1,5.32,2.74,3.02,3.38,2.45,2.84,2.01,3.33
ENSMUSG00000028019,Pdgfc,4.28,5.27,4.7,7.04,7.54,3.05,6.01,4.95,4.86,4.42
ENSMUSG00000028020,Glrb,0.66,0.76,0.74,0.86,0.84,0.55,0.77,0.71,0.62,0.71
ENSMUSG00000028023,Pitx2,0.02,0,0.02,0.01,0.05,0,0,0,0.03,0.03
ENSMUSG00000028024,Enpep,0.06,0.09,0.24,0.32,0.16,0.07,0.13,0.16,0.21,0.31
ENSMUSG00000028028,Alpk1,1.7,1.36,0.88,2.05,1.72,1.44,0.58,1.13,1.62,1.6
ENSMUSG00000028029,Aimp1,29.63,27.93,27.49,21.12,22.03,28.33,25.51,27.75,16.04,18.49
ENSMUSG00000028030,Tbck,6.21,7.41,7.12,4.86,5.47,5.92,4.89,4.94,3.32,4.49
ENSMUSG00000028031,Dkk2,0.86,1.01,1.03,1.95,2.09,0.73,1.72,1.06,1.92,1.87
ENSMUSG00000028032,Papss1,29.39,30.21,36.23,18.71,18.14,22.15,22.4,20.3,11.54,16.47
ENSMUSG00000028033,Kcnq5,0.08,0.06,0.13,0.05,0.02,0.07,0.08,0.02,0.01,0.03
ENSMUSG00000028034,Fubp1,24.45,27.18,29.39,25.94,30.97,18.71,17.49,16.74,18.64,26.95
ENSMUSG00000028035,Dnajb4,14.22,17.59,18.36,12.31,14.63,22.21,13.68,14.29,8.95,12.54
ENSMUSG00000028036,Ptgfr,0.73,0.76,1.25,1.14,1.14,0.48,1.25,1.04,0.8,1.16
ENSMUSG00000028037,Ifi44,0.04,0,0,0.41,0.08,0.01,0.01,0.04,0.1,0.12
ENSMUSG00000028039,Efna3,75.38,104.74,83.16,50.5,55.46,94.58,66.96,75.03,33.59,44.91
ENSMUSG00000028040,Efna4,14.77,19.28,17.18,11.45,11.63,14.44,11.65,15.28,7.18,11.2
ENSMUSG00000028041,Adam15,84.98,116.45,108.06,69.25,71.79,89.86,72.73,71.03,39.78,51.42
ENSMUSG00000028042,Zbtb7b,43.25,54.87,70.71,41.61,38.36,61.67,27.4,51.74,22.52,32.57
ENSMUSG00000028044,Cks1b,22.17,15.07,25.22,10.84,13.21,12.09,11.54,13.07,6.89,12.57
ENSMUSG00000028047,Thbs3,7.87,7.7,14.99,6.69,9.38,4.72,8.16,5.41,5.58,6.53
ENSMUSG00000028048,Gba,96,127.24,95.21,60.41,56.73,124.67,86.52,86.5,36.28,45.24
ENSMUSG00000028049,Scamp3,18.46,21.79,22.5,14.51,21.05,15.34,12.74,12.88,9.19,12.22
ENSMUSG00000028051,Hcn3,0.04,0.09,0.04,0.01,0.04,0.02,0.04,0.07,0,0.02
ENSMUSG00000028053,Ash1l,13.39,17.85,18.84,12.01,13.54,13.06,9.88,9.7,7.07,10.64
ENSMUSG00000028057,Rit1,22.2,27.11,24.94,24.37,16.49,30.78,27.55,28.3,15.01,16.98
ENSMUSG00000028059,Arhgef2,5.94,5.98,8.66,7.27,8.71,2.86,4.42,3.28,5.64,6.21
ENSMUSG00000028060,2810403A07Rik,8.85,11.37,10.27,11.7,11.27,7.7,7.98,5.79,7.61,9.36
ENSMUSG00000028062,Lamtor2,52.24,51.98,52.59,35.2,32.15,48.48,38.6,40.85,21.44,29.79
ENSMUSG00000028063,Lmna,375.66,580.7,588.65,263.93,286.38,359.21,355.92,386.79,172.39,231.08
ENSMUSG00000028064,Sema4a,24.91,24.07,26.2,13.16,17.15,19.82,13.35,17.16,6.65,13.1
ENSMUSG00000028066,Pmf1,21.55,17.07,27.01,8.93,13,10.6,10.7,13.27,6.42,11.05
ENSMUSG00000028068,Iqgap3,5.06,2.75,7.35,1.63,2.95,1.32,1.02,1.92,1.28,2.12
ENSMUSG00000028069,Gpatch4,3.76,4.72,6.27,2.77,4.41,3.81,3.96,3.54,2.54,3.73
ENSMUSG00000028070,Apoa1bp,18.22,16.01,17.92,12.81,11.87,12.96,15.25,15.11,10.21,11.06
ENSMUSG00000028071,Sh2d2a,0.02,0.01,0.03,0.03,0.02,0,0.02,0.07,0.04,0.05
ENSMUSG00000028072,Ntrk1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028073,Pear1,0.61,0.92,1.76,1.94,2.62,0.83,0.9,0.4,2.12,2.33
ENSMUSG00000028076,Cd1d1,1.5,1.24,1.09,1.79,1.96,0.77,1.16,0.71,1.98,1.2
ENSMUSG00000028078,Dclk2,0.13,0.19,0.16,0.84,0.79,0.21,0.22,0.24,0.55,0.61
ENSMUSG00000028080,Lrba,13.48,15.99,16.33,8.11,9.52,15.48,11.3,12.02,6.89,9.15
ENSMUSG00000028081,Rps3a1,944.12,441.54,1016.92,374.32,446.95,811.36,689.45,753.31,403.94,519
ENSMUSG00000028082,Sh3d19,17.03,26.09,20.06,21.02,22.96,17.33,13.69,15,10.18,13.84
ENSMUSG00000028085,Gatb,3.81,2.8,2.76,2.02,2.87,2.15,3.02,3.34,1.6,2.92
ENSMUSG00000028086,Fbxw7,9.18,12.89,14.73,6.76,8.43,9.73,8.55,8.36,4.33,5.95
ENSMUSG00000028088,Fmo5,3.34,2.36,2.95,1.16,1.15,3.07,1.87,2.58,1.37,1.23
ENSMUSG00000028089,Chd1l,5.32,5.69,6.71,1.85,2.28,5.22,3.94,4.01,1.82,2.1
ENSMUSG00000028093,Acp6,6.93,7.68,8.21,5.16,6.94,5.28,4.31,5.26,3.83,6.73
ENSMUSG00000028096,Gpr89,10.19,11.01,11.17,7.93,7.63,9.98,8.34,9.41,4.74,6.54
ENSMUSG00000028098,Rnf115,9.54,12.03,13.35,7.66,7.67,11.84,9.53,9.77,5.42,7.17
ENSMUSG00000028099,Polr3c,9.22,10.29,10.67,6.05,7.24,9.31,7.24,7.14,3.97,6.06
ENSMUSG00000028100,Nudt17,1.95,1.4,2.28,1.23,0.9,2.15,2.15,2.37,0.67,0.92
ENSMUSG00000028101,Pias3,12.91,17.22,17.55,12.39,11.48,16.67,13.61,12.39,8.58,11.3
ENSMUSG00000028102,Pex11b,9.95,12,12.55,6.6,6.88,8.43,9.84,8.78,5.25,6.38
ENSMUSG00000028104,Polr3gl,3.87,3.66,3.85,2.04,2.59,2.52,3.86,2.81,2.02,2.56
ENSMUSG00000028106,Rprd2,13.18,16.22,18.03,10.14,11.46,12.41,10.84,10.61,6.85,10.49
ENSMUSG00000028107,Tars2,7.6,8.51,9.64,6.18,6.3,6.73,5.48,5.74,4.9,7.13
ENSMUSG00000028108,Ecm1,125.81,195.92,252.69,207.4,171.19,254.24,150.24,146.14,115.22,96.33
ENSMUSG00000028109,Hormad1,0,0,0,0.01,0,0,0,0,0,0
ENSMUSG00000028111,Ctsk,61.59,47.37,392.22,87.82,98.32,23.18,56.44,100.42,44.5,62.35
ENSMUSG00000028114,Mettl14,8.23,9.59,10.11,4.7,4.59,7.22,5.68,6.02,2.97,4.56
ENSMUSG00000028115,Bnipl,44.05,49.16,39.14,35.24,28.77,44.56,41.47,43.8,21.83,23.66
ENSMUSG00000028116,Myoz2,0,0.09,0,0.05,0,0,0.02,0,0,0
ENSMUSG00000028121,Bcar3,7.54,10.32,7.76,2.75,4.77,7.09,5.01,3.16,3.44,3.96
ENSMUSG00000028124,Gclm,32.85,37.28,42.49,29.03,35.78,46.27,31.75,29.05,23.45,36.01
ENSMUSG00000028125,Abca4,0.09,0.07,0.2,0.19,0.28,0.19,0.09,0.33,0.32,0.17
ENSMUSG00000028126,Pip5k1a,16.59,21.31,21.12,19.08,20.52,29.09,20.6,20.48,12.84,14.04
ENSMUSG00000028127,Abcd3,32.85,39,35.95,19.37,25.43,31.8,26.32,28.33,14.82,29.95
ENSMUSG00000028128,F3,39.87,35.72,55.87,22.54,13.5,77.16,45.05,50.57,11.87,17.02
ENSMUSG00000028132,Tmem56,0.21,0.2,0.29,3.62,8.71,0.18,0.18,0.09,2.67,4.14
ENSMUSG00000028133,Rwdd3,1.57,1.5,1.31,1.03,0.66,1.51,1.28,1.15,0.79,1.08
ENSMUSG00000028134,Ptbp2,7.25,7.55,7.22,7.85,7.29,6.25,7.67,7.3,8.06,9.93
ENSMUSG00000028136,Snx27,8.77,10.25,12.31,9.47,9.61,8.1,6.73,8.36,5.08,9.81
ENSMUSG00000028137,Celf3,0.02,0.01,0.12,0.01,0,0.01,0.02,0,0,0
ENSMUSG00000028138,Adh5,21.26,21.33,24.81,11.35,13,18.6,18.45,17.4,8.82,10.64
ENSMUSG00000028139,Riiad1,0.06,0.08,0.12,0.12,0.33,0,0.02,0.05,0.06,0.05
ENSMUSG00000028140,Mrpl9,15.04,14.29,15.36,10.28,10.44,11.86,12.17,12.62,6.13,9.66
ENSMUSG00000028141,Oaz3,0.07,0.01,0.03,0.05,0.3,0.01,0.02,0,0.07,0.03
ENSMUSG00000028145,Them4,5.43,4.83,4.88,4.86,10.22,4.1,3.85,3.36,4.55,11.51
ENSMUSG00000028148,Them5,343.05,405.04,378.28,174.01,161.62,396.18,276.4,293.13,115.04,150.31
ENSMUSG00000028149,Rap1gds1,14.96,19.91,17.96,12.63,12.31,15.48,12.48,11.25,7.7,9.28
ENSMUSG00000028150,Rorc,3.36,5.99,5.44,2.18,1.67,7.67,3.89,3.41,1.23,1.56
ENSMUSG00000028152,Tspan5,21.61,27.22,23.91,11.85,16.07,22,19.78,18.67,7.45,10.78
ENSMUSG00000028156,Eif4e,43.47,62.42,56.58,56.11,65.05,61.4,42.25,42.85,31.23,38.04
ENSMUSG00000028158,Mttp,1.65,1.36,1.73,0.79,1.01,1.28,0.85,0.92,0.79,1.16
ENSMUSG00000028159,Dapp1,2.04,2.11,1.95,0.62,1.14,1.36,1.6,1.56,0.78,1.09
ENSMUSG00000028161,Ppp3ca,24.95,34.21,35.42,15.81,19.21,31.07,25.49,24.7,13.63,16.22
ENSMUSG00000028163,Nfkb1,19.24,21.41,27.32,11.27,13.38,17.41,14.44,13.92,8.6,10.73
ENSMUSG00000028164,Manba,3.09,3.66,5.12,2.16,2.87,3.15,2.69,3.79,1.85,2.09
ENSMUSG00000028165,Cisd2,12.38,13.92,16.25,10.48,10.83,15.26,13.35,13.62,9.49,10.52
ENSMUSG00000028167,Bdh2,0.22,0.2,0.92,0.22,0.15,0.13,0.37,0.43,0.18,0.19
ENSMUSG00000028172,Tacr3,1.43,1.67,0.81,1.11,1.21,1.25,1.28,1.14,0.83,1.7
ENSMUSG00000028173,Wls,33.89,34.79,39.86,37.15,46.25,28.82,32.59,31.19,30.52,41.8
ENSMUSG00000028174,Rpe65,0.01,0,0.01,0,0,0,0,0,0,0
ENSMUSG00000028175,Depdc1a,3.4,1.73,3.81,1.9,2.69,0.81,0.98,1.45,1.43,2.24
